Bank_ID,Number_of_Cybersecurity_Incidents,Average_Response_Time_hours,Cost_of_Breaches_millions,Compliance_with_Security_Standards,User_Awareness_Levels_percent,Number_of_Phishing_Incidents,Number_of_Malware_Incidents,Number_of_Ransomware_Incidents,Average_Detection_Time_hours,Number_of_Employees_in_IT_Security,Annual_Cybersecurity_Budget_millions,Number_of_Security_Audits_Conducted_Annually,Number_of_Security_Tools_Deployed
699,87,9.585506912443984,9.486363267001707,1,97.85007316016865,46,97,14,3.096092908952381,22,45.818590263763724,3,17
700,126,8.79014098085288,21.76177819468328,1,71.64361143770647,15,49,10,3.458724034932239,25,29.180515780028713,2,13
701,142,6.194944657080551,95.81080137687732,1,82.64662744654103,80,15,8,1.3757866444605433,23,37.17140296890045,8,18
702,196,7.066340806824611,11.688509428238845,1,91.22606313236331,35,29,7,2.2582284901458083,8,25.015842570212317,5,11
703,116,1.149944241197944,38.71846409196154,1,83.88063495063481,17,20,8,4.759537293404347,81,2.414037753470102,1,6
704,185,4.050502978136038,52.80202086987774,1,94.19487838315736,82,36,8,1.609778402108033,86,4.145578813892902,2,15
705,57,8.160942075952978,51.861678597163205,1,75.38935947592395,13,30,2,3.5076231595282734,33,27.358228532126404,1,16
706,296,1.697346764131473,5.376194586153561,1,98.78782615083222,30,22,16,3.8306722716391586,29,36.22066270618126,6,10
707,171,3.540824507896482,52.610459488461586,0,81.55487883317622,40,95,9,2.5165791475932178,60,11.551195848907843,9,13
708,133,6.267671455008801,41.458383507853874,0,80.24708898832826,30,44,13,4.718866940418123,81,36.3735691256229,7,16
709,224,3.3077172492904765,97.34753687008293,0,96.23817383509498,34,56,12,3.8149553084845573,67,40.72262290069211,5,7
710,181,9.405801767300673,20.120112979413832,0,86.916010956753,24,95,17,2.5606606093740405,31,21.18297643974345,3,18
711,228,2.1795276772386134,38.644648692152025,1,85.49333025708465,44,37,2,3.062008407992423,64,37.57454240936114,8,19
712,134,8.176549221170006,44.850741083532874,0,91.80933758585293,58,30,13,3.616760495412953,87,20.797467566094536,4,15
713,244,5.571538227157674,42.11588602459013,1,87.39502714843272,52,27,1,3.1648558119314822,53,34.23918084329598,9,10
714,94,7.752976982379604,68.25392862692695,0,74.87546934271346,50,40,19,4.454139127217342,69,38.43585541665761,5,18
715,185,3.796437954803027,25.47372146703804,1,90.22592868594789,46,69,11,2.1059989802618055,42,49.60440429709743,6,7
716,136,5.630406420808349,26.001797517329223,1,74.00406637846385,66,46,5,1.8494858302511221,87,17.92443644111621,5,7
717,65,8.711518147508587,74.27504010758105,0,94.17573116002185,51,30,1,1.4622750027286893,56,21.140998248155963,7,8
718,126,5.20190289210794,52.52759927442707,0,99.69209793136812,56,23,13,0.6700233562906781,5,9.115382911098395,7,13
719,244,4.237478757192426,44.439789225444486,1,81.32162874924329,70,98,8,0.693562839710249,44,10.999579861688538,1,15
720,289,5.825398476274625,21.074289909338923,1,83.34267694606038,23,69,6,4.415248368991772,85,34.97635512732051,2,17
721,58,7.456264777327302,22.81508617665583,1,71.39300966448437,77,32,17,3.552769158826583,25,45.93523391756933,7,12
722,109,4.992070109486525,6.002405497510551,0,70.41199564247735,62,38,12,3.4723958694641874,90,20.335642631400788,8,5
723,127,9.449892776280457,13.685495541862377,0,97.64258004628982,93,56,1,3.265892685206987,19,9.812377894941521,4,17
724,126,3.6545124163810785,57.8996759955729,1,73.85872181317576,43,39,3,4.321486151123472,54,14.96987546976671,6,16
725,294,5.279172455522084,89.72794735079893,0,83.37336242678411,85,99,14,2.6612011654953234,52,23.29753353559879,3,15
726,298,7.812348934072973,32.280652687402956,1,94.46063871566685,33,93,8,4.416848728512352,36,15.24186613890305,7,5
727,120,7.202089814461824,36.13598646013217,0,96.67956279784958,29,47,11,2.117502617820076,53,12.445375072971446,3,11
728,64,8.772769471754405,15.98253300809366,0,85.58193055850403,78,92,14,4.670183769525908,72,37.0632399490969,7,7
729,120,9.97128262612998,41.919939832674764,0,86.9509757492785,39,36,8,3.6439564103655804,49,1.3844011407905366,8,18
730,151,4.8417249591558065,8.53606193408627,0,90.09051917389817,97,98,3,1.6572971121099227,36,27.422295839487674,3,15
731,275,2.0003579180498066,92.17206614488052,0,98.84147410431146,16,96,7,3.038382147598813,8,39.89457354445794,2,11
732,218,1.2737429272717118,68.94557807183023,1,88.08009882833515,45,24,19,2.89863752669715,69,14.045186029555941,6,13
733,71,7.541892155257945,99.12113689235579,1,86.78425778369038,47,68,4,1.1205446977865028,75,30.56128401998885,4,7
734,201,8.86612304177844,88.8682004544569,0,70.43602405797972,89,12,16,3.1605930758777636,77,33.776105175312274,8,7
735,162,2.986413273499768,49.934106401324506,1,72.42849106067068,61,19,13,1.9165353067263107,69,33.09621012384941,2,6
736,278,2.426032334709154,54.37007795928581,1,87.31514879871989,24,88,19,0.7355694506432109,84,22.84663207573717,4,14
737,221,1.559845823731219,23.104724419133415,0,98.08721163421609,55,89,5,4.768952709679542,22,17.98232140591318,2,5
738,50,8.404326295454858,48.89373756975778,1,96.00074045198184,32,26,5,3.386706660789295,58,41.96027957836286,2,13
739,59,3.802437459033259,90.7876479818171,0,99.47736768976614,21,92,4,4.446135193418812,51,38.16385189299335,2,10
740,284,4.6152720348379885,9.831075245403007,1,85.83502112683823,53,20,2,3.542252022559639,10,16.741503497281712,1,10
741,257,5.524751724486511,87.03789628483942,1,93.637928153133,24,57,13,2.106426614630508,70,6.047940527668098,4,12
742,159,8.555079107885957,37.39004115604793,1,95.21200994468022,58,14,16,2.8070963254796513,13,4.51856972682799,2,15
743,249,6.857498994053365,90.45371268414944,1,89.44094971992585,30,78,2,3.540860421562297,72,5.619522917047866,9,9
744,233,6.535581668720302,94.38359110244104,1,80.16249712643521,24,73,19,4.821135463406469,27,29.560598698410097,9,13
745,162,2.5810488996031964,68.73216426518107,1,84.09935303973383,23,23,17,1.6415125660476342,47,3.531446615620495,7,19
746,266,5.618709025388468,68.1202597263044,1,95.73751216730703,51,59,5,4.437396763808529,55,17.509416873237882,6,15
747,99,7.438429154607897,48.011662082330304,0,78.95643777946492,89,35,18,4.658350123824213,76,37.906785393797236,3,9
748,61,9.759347947274426,84.3763213316522,0,97.71229393799945,24,81,18,3.5168698159653045,29,15.423060159253527,7,6
749,138,2.81265678292017,96.3532120511619,0,76.89419024267995,72,78,8,4.69069982330602,84,38.40209578182636,1,10
750,258,1.0858901776050398,78.63277103221633,0,92.48549245470342,77,16,15,2.290453643648158,39,37.52788487214571,9,19
751,237,1.6777129023862276,64.08398970688737,1,88.91677703037215,36,25,13,4.788572792181992,21,13.0455294990276,4,13
752,203,4.382672186637813,62.64532510302699,1,92.48798323362287,96,64,13,3.6625229472468868,22,36.71228682454453,6,7
753,287,8.384901829713884,85.69964065044792,1,83.12042717297784,62,87,16,0.6890259533846536,31,37.64105527533294,6,14
754,161,1.0642787359142054,56.414357748273346,0,97.97923187661954,61,65,13,4.580927743185738,19,20.475242357684316,3,8
755,127,5.1105753359725625,81.36668919363815,0,88.97416607234432,72,13,2,2.6801276406493666,85,11.310603703334394,4,14
756,218,3.963075538072551,53.344099241553344,0,78.64887413662768,82,57,3,2.571471431500248,73,26.542269537701586,3,15
757,213,1.4723353908975483,10.932206122522793,1,89.15365211956431,62,26,15,3.0490997269083544,84,46.14848181200962,6,12
758,170,5.052126580053556,41.474965845894744,0,78.60447241621094,66,45,19,1.1722304604705256,19,32.341219889171036,1,10
759,72,3.2927383660304694,47.22189097879238,1,78.80897175279623,61,79,13,2.611247218553294,46,9.4732023837358,8,17
760,220,4.166963509123058,18.453638273728636,0,81.98795534862603,52,89,5,4.240072475229855,38,34.45508931194247,8,11
761,183,7.350537743058637,14.737151272975217,1,95.57291252707357,16,47,6,0.569671066118819,52,21.932948336809893,9,11
762,288,5.693958855198704,55.86917021741064,0,85.00893623181976,51,71,14,1.7281272214596708,87,29.984911070413276,6,8
763,246,2.12182686093532,13.088645472827803,1,90.36702526690623,13,57,4,0.511045638997299,12,36.96913771613229,1,19
764,220,9.652730863812751,33.77979094955798,0,81.75903220823389,78,19,19,2.3707008911743177,14,26.232420224207797,3,16
765,74,6.723196891387645,75.73671271649222,0,77.90816319420644,14,45,7,3.777419797221806,9,40.885214754092125,1,10
766,67,7.892815830962784,96.62105705895817,1,98.63920482148694,84,38,4,4.0944732310158285,52,36.38562338651476,5,16
767,239,1.7129183500753373,73.19770515243322,1,88.10743741369188,89,87,2,4.753353925071529,30,31.138593660907024,3,13
768,190,1.42352541514017,99.29942710302267,0,98.01854015748155,50,13,7,3.2382707583685395,90,8.388847975785223,2,7
769,92,1.1750324533127305,71.34210727154326,1,76.10239006594945,13,53,3,1.6458208999380295,27,41.961506434666845,3,12
770,127,2.699146249961,32.91047471216112,0,74.40682491738798,11,65,15,4.658665771115145,66,46.859373680670984,9,11
771,77,4.7296755794664564,68.84499134800939,1,95.6746872137171,76,51,1,3.9889208924616923,17,7.711291066655447,8,8
772,195,9.422435200625406,71.70489269370586,0,90.42751637851754,30,22,2,3.0849281735141503,13,24.923815342238097,3,14
773,108,5.113536933391987,40.31406353856376,1,75.59735497760924,79,55,10,3.630380970735212,24,13.68554835655472,2,17
774,237,3.612295948352765,6.682815807891957,0,78.08079101990613,52,91,16,4.659423597533431,96,37.97164206385266,5,7
775,112,6.05741728167697,71.80397955367125,0,94.01991824575933,91,42,15,3.7057731281281474,61,36.3598521642303,1,18
776,234,2.007411203213103,7.061509051176454,0,83.61605859987809,78,30,15,2.1576852841313032,28,7.903370907949537,4,11
777,141,6.485553019044849,64.96286741570677,1,90.11621519518272,18,89,14,3.7086269103009353,37,43.97433629182022,8,14
778,228,6.115887588974529,20.543566430542732,0,79.55056066408032,93,88,14,0.6812517323092454,24,9.86768013492211,1,13
779,105,8.127937300651388,58.732335136064115,1,81.4368985832463,37,66,6,2.2388700282376153,64,40.065692256757266,5,16
780,204,9.880188504553217,52.871737411157,1,99.72137675869315,35,78,14,2.3284536433051066,52,23.39203762177224,4,14
781,209,3.2578612454449947,6.283796019087344,1,77.42851261524156,91,79,17,1.250772054893756,68,17.08534238434941,6,7
782,160,5.586908057233845,39.47225261453483,0,85.19369131109542,92,76,18,0.6038846624829658,34,8.753723871036462,7,19
783,186,9.179788656871033,62.10366090264876,1,95.33207029571597,12,57,19,1.1002155648698426,77,9.21309855118484,9,14
784,281,8.066708959805572,85.61762243038407,1,77.17669640997573,82,85,17,3.445796731086748,21,33.432637180344116,1,13
785,273,5.386656727907268,89.42100081446914,1,82.45641270052992,58,42,16,4.110299673636594,18,27.971089009408907,4,17
786,261,9.508344846533001,50.96574715315621,0,88.45273862109966,26,45,8,4.946915717271383,23,6.982185660910402,6,12
787,269,1.5151302416512844,74.20013629344662,1,84.43564454425308,72,42,7,2.0586357639882245,75,6.522195161477934,7,16
788,274,9.378987577413255,35.063184770678475,1,83.78506799710952,64,40,12,3.197206500174958,63,4.543218163866781,7,7
789,117,1.454566531445259,37.507708547072454,1,80.87529193966371,32,30,9,4.717152350668049,71,37.444600021303664,8,19
790,95,5.925742697032159,23.474034322319806,1,87.59938983324776,43,36,14,1.2516880160216868,48,35.88222217623517,8,12
791,298,9.013968532009772,58.385070449357734,0,88.7311809377083,78,81,1,3.729405138542342,36,3.8631185518741824,8,16
792,275,3.3644884920517253,34.8835943380997,0,89.59868622704087,24,71,10,3.8974042991712343,15,28.453233704251673,8,8
793,289,5.250236490506427,13.015235161657978,1,72.11104323718088,56,35,17,0.9003899114120226,6,5.149131606891805,8,10
794,116,3.9189599122326997,70.07557823300198,1,88.93102527136146,12,75,17,4.375622233323792,94,45.28354275983814,6,16
795,203,9.569295253687162,72.23655472251282,1,98.59711536343698,92,21,17,4.158972711998797,72,45.44875353982649,9,14
796,185,8.412810352777818,39.19927978401049,1,86.22958706584251,37,31,4,0.650313529598455,21,35.21341650084337,3,6
797,55,7.381013601937416,12.288722948322166,0,91.45801247527733,12,26,17,0.9098798669602317,85,46.38325715053305,6,12
798,257,6.288642879535979,45.49828315332546,0,86.70196923277653,13,16,18,0.7210710225133354,96,40.761198490270836,5,17
799,73,8.385326103917333,47.02186851477047,0,95.64221855775936,97,77,2,2.00634589309713,98,41.59839022042542,8,13
800,225,4.530403373711923,68.52373406529983,0,97.88749283792707,40,46,8,2.791800458059668,44,28.915684677926727,4,11
801,280,5.027966695954557,34.96455716957493,1,75.52659697889078,54,47,13,2.8955647757958296,91,15.996900712592618,4,12
802,143,7.570015489727753,69.84693157922402,1,83.1058010967138,68,20,15,1.704500418962492,50,11.672156640704657,5,11
803,222,4.219792869643428,87.79141146695189,0,81.77146302798164,54,10,9,4.602185989521233,92,17.03280107990753,6,15
804,62,1.5751084784353644,27.561174024408984,0,82.15645369897837,84,34,3,2.1571825544236094,97,31.79627607436404,4,14
805,246,1.6690114799746432,97.99735783139047,1,73.76572543683628,46,51,3,0.7049757018440863,8,9.460170255787547,2,8
806,74,2.0382652117513347,41.70497302799666,1,94.40847177942157,74,61,2,1.8510220019362387,42,13.673371595228758,2,5
807,197,8.827131910092966,30.389575088970865,1,71.07298729044805,18,33,1,2.8899924014486995,67,23.934982276977756,3,7
808,167,5.250037831805839,45.0435623384776,1,85.8467982318147,26,62,14,2.3369982016470443,33,12.419454827706161,2,11
809,131,7.415941324102628,13.96776021086662,1,89.85635164134074,74,65,17,1.7322913359466663,23,29.84353981608702,1,15
810,160,4.53618402044404,16.94206111865099,0,76.22408314176631,12,72,13,1.0909546239394283,95,46.23562539436016,8,15
811,131,3.3283985267407106,44.371234461991484,0,97.17550576296387,35,90,19,4.186240250433034,33,37.656378919453196,5,11
812,115,4.124729508059907,77.43222958421451,1,95.15647621074379,62,17,15,4.982653589558863,39,33.654904093296736,1,15
813,251,8.147641107854653,90.52966275957664,1,84.13251188451775,40,68,14,1.9829396008574693,74,29.55335232320516,9,17
814,296,6.626945125282944,68.15770911804574,0,82.33446797020416,35,54,2,2.2172946987947175,27,24.90944755359618,8,7
815,94,9.438758019621119,14.995857747626124,1,77.097037756333,32,36,7,3.281168861046307,50,10.141629122098326,4,5
816,163,7.117343007191506,68.84187740715083,0,91.89979673934891,39,61,17,3.7329866363099358,48,44.84081231591641,8,14
817,224,6.131634685792245,65.36565246678234,0,73.95231398895892,19,27,18,2.264132906616161,52,13.17826409862898,7,13
818,112,6.49176408087251,81.54757223786648,0,90.40713261531349,81,95,6,4.572182826418168,56,5.474135001329877,7,16
819,125,9.481342955215732,83.39862333195718,0,95.2737095835524,98,25,8,3.0200179515301326,12,37.750743782206065,1,10
820,288,8.093808368800355,87.479292199003,1,76.8541472775107,73,75,2,2.5267553438266894,59,9.605161182227153,6,17
821,254,1.2163711362979404,44.34249388501434,1,95.99282208696269,31,14,1,3.410027389219573,70,19.222903977517625,4,17
822,163,5.807257265221275,71.2971175584537,0,70.99969598318525,24,91,16,4.7876173171212795,81,2.3859614862580067,2,16
823,160,7.195045703919083,30.48378409761952,1,97.38362156159576,65,12,7,4.075485324897675,44,7.716329184481956,7,11
824,298,7.738286305952395,99.93694659843291,1,73.55086683553894,83,90,11,0.6800590874080595,89,9.486977907235692,9,5
825,232,2.9182790738254303,21.656752930801694,1,89.37277533814098,29,89,15,1.9953945983298182,35,3.6660962597587194,5,5
826,252,8.80459619006217,5.960871007779402,1,77.50247406741825,56,79,13,2.6174510822805024,52,33.17619087451941,8,8
827,196,9.602588324576473,19.136827879226722,0,95.09657173508842,96,16,2,1.9153290749409737,65,42.01338199435274,5,11
828,84,3.130437752603828,78.70786750669204,1,85.369010827464,62,59,14,3.6508440237370543,56,19.292454911931106,7,18
829,280,8.943539117655213,47.44444926828009,0,74.05723573739505,62,23,6,4.218211174381615,42,43.85424735919184,7,15
830,102,1.8728088626448585,47.51252354199069,0,87.12974713977935,10,47,9,3.791052928333722,95,11.4539821534462,9,19
831,75,1.5013615250372068,95.72717736310851,1,82.23647830590949,11,88,7,4.951999790727239,40,16.944130754500733,3,15
832,287,2.1630142009247444,92.36531626266705,0,89.84343449839304,67,56,18,1.726464415518631,91,8.386112658527251,1,12
833,63,1.519669715203324,34.563500091380874,1,96.45709854290378,28,42,9,4.437452727609896,59,31.407400575530932,2,14
834,167,8.605110134401983,24.860522234182284,1,82.28167393550255,71,52,4,3.9498019932851878,89,21.573609952645036,6,13
835,94,1.5314513001244476,85.60580994370527,0,78.69642038601579,87,38,9,2.1298044090116575,17,31.050883995253034,9,5
836,221,3.4449777222728994,91.0718117492145,1,70.43545283582826,81,66,4,3.803560446456359,41,38.322070364314996,3,8
837,265,1.9338070918227075,56.451707665856254,0,87.24517113579626,21,14,12,0.9683418038821113,51,27.739447785614473,2,8
838,282,3.6587983268238844,64.79525255612455,0,82.06824302294301,35,69,4,4.052000670532486,94,31.753887390187607,1,7
839,242,1.8150352084082844,29.40685704576787,1,81.23947657044486,36,79,14,2.895487711641962,75,46.827265405322315,2,11
840,100,7.012029256687127,81.07625535795984,1,75.48805963852638,38,11,7,1.8153057771916392,26,15.654151170833313,3,5
841,220,2.1999413470831763,65.05163070265719,1,82.90166035573823,24,79,13,3.4509978580288108,43,18.5990329930637,7,13
842,168,8.666613332549991,52.833783573309674,0,99.53325860750104,55,52,8,3.3872899942148407,91,36.16746472375751,2,17
843,263,8.354719456539769,10.710312827447604,1,78.93262461016732,10,13,5,1.4426880022381987,62,30.953970335713947,5,12
844,200,1.1229551692354849,92.0138214385596,0,87.99113240224301,69,65,12,0.6367883666518677,34,9.748112322446026,2,6
845,233,9.061537199636032,63.46788493651857,0,93.29460643947,66,68,13,2.4513016410575323,22,19.43121819051402,7,6
846,295,1.2604988506903037,23.305653995831957,1,92.47473469529595,12,98,14,3.0628034120498953,22,23.924062643111032,8,12
847,68,3.1568120646180096,62.60668111339002,1,79.86322862477772,27,18,18,4.444723752667693,78,21.550102060451078,8,15
848,131,1.2915022399839555,69.35901865279747,1,88.32580250550551,61,12,4,4.676975580414175,43,9.735465607779998,8,18
849,125,4.022591383353844,54.94818198490642,0,96.13794055810472,69,99,18,2.879623481705449,98,46.29707449742885,9,19
850,232,5.624798731419444,73.21966510582213,1,70.46342283199233,43,57,7,3.892115676958452,30,38.353619323004814,1,5
851,269,8.169803821136242,60.238125053219306,0,83.07203070529923,98,52,15,2.476864725475986,75,24.586435773284762,1,17
852,141,4.041833954228525,95.03811029305407,1,76.72820254725715,69,10,6,3.8573697045780184,11,34.32299038703499,2,11
853,237,7.349410222058051,10.10122246693415,1,81.65896871196517,35,66,16,1.4216068622262512,73,44.96685093464057,6,13
854,236,2.6875401140708233,15.093342304608248,0,82.47968823925726,81,62,8,2.1697913066158914,69,7.672532975716989,1,16
855,82,7.755386110697137,21.498805510662287,0,92.40012894359911,28,25,16,3.3540259946612667,50,13.268279484641907,5,19
856,196,3.123969453183138,70.56625170741155,1,72.81465617186329,31,60,16,0.5817108452318547,22,27.592361115575606,5,7
857,77,2.2919028034939113,66.33160791123183,1,85.37751709397531,42,84,3,3.751075896525293,17,40.151508196265574,4,11
858,172,2.668679653366489,89.74559171992094,1,86.92584375396237,47,99,17,4.259909755706751,29,2.776489876634842,5,10
859,229,2.6385681599366984,74.62335802397034,1,84.82472810655413,44,64,9,2.2961374749227814,12,49.21688935962167,1,19
860,175,5.61576591439292,53.29377131863627,1,91.9561975918816,76,10,3,2.5157408772972394,78,23.29042354123746,6,11
861,226,8.603178230693315,99.22402028404488,0,81.51373767720543,92,99,7,4.330769954974389,36,18.602325890464428,7,11
862,86,1.7164456929325507,30.28025583608342,0,98.34901190920229,19,37,18,3.99044585896715,21,15.343497454148821,8,14
863,203,7.362606866440804,84.15320767961812,0,84.45410327616824,24,62,12,1.7966727006501875,83,9.543478674892711,2,5
864,148,6.889118136875719,45.54508535842234,0,87.13641728844392,20,67,19,1.9578924795269255,83,39.787121537571366,7,18
865,147,8.85267956646426,66.62983819319476,1,94.76592470040248,99,82,16,3.554952045757685,52,47.81529407255873,6,7
866,176,3.1973280445621652,74.09050469298123,0,78.25708317793368,33,69,17,3.0343914160167254,67,21.268592987424512,9,14
867,276,5.050988728165267,65.20663828308196,0,72.25606086288407,86,68,15,1.2300330699342363,44,47.66861404291936,8,5
868,217,9.332446369991656,18.348193795316362,0,91.23351935087447,13,31,1,1.894684591531249,88,41.36608315631668,4,9
869,129,6.939941051217855,47.080346021053614,1,84.49035566645136,22,17,2,4.549924745953944,19,24.571505246339598,9,7
870,87,4.498915715754372,58.33664590364681,0,96.89512752876985,82,58,8,3.5967849652501855,10,34.0272827771805,1,5
871,126,2.182711445697416,85.65915712196669,1,99.48040146167303,66,51,2,4.936884429584838,98,22.314224779352685,6,6
872,175,3.3623650711053195,47.14634613586437,0,81.97328051724188,46,36,19,3.9515563849134625,67,28.377447002415067,8,14
873,136,6.23093929740445,92.28099395640389,1,82.46317048778982,57,48,9,4.738884944646156,12,3.844270513906687,4,9
874,103,7.463511528044624,46.83555118739501,0,82.2388780661718,80,92,9,1.4728485824171393,99,35.11691028972612,2,15
875,199,2.1197969816670414,57.13408662998611,1,79.73662329192778,10,34,13,3.9716819366761658,36,3.5884075797226984,2,7
876,65,6.396375340396486,80.6471398795661,0,93.45061293299193,69,47,6,0.5909788406650884,49,41.03716239906282,1,10
877,77,5.953161509548759,60.39143002010364,1,92.76987287472183,21,94,15,3.5184200977019024,56,41.422399543567316,5,13
878,289,5.625599020216372,96.22071687636834,1,84.35934611651575,30,33,19,2.611770251541086,83,12.616787090254515,6,10
879,212,7.211108059138072,67.73190389884212,0,71.33983649136697,20,33,15,2.060420323640309,86,16.859476270754215,4,6
880,237,8.537046355751157,54.6573981364221,1,79.28677904539221,53,69,18,4.380819585318901,17,24.584208549356372,4,6
881,222,3.9069071485918156,7.241236939175607,1,78.76909139664512,67,92,7,4.344204616958888,28,30.236482439691592,5,19
882,95,9.001109710998636,44.30462527013133,0,94.33261738600775,53,59,11,0.6003576720438961,44,15.080329425357839,5,17
883,121,2.4457025135669563,33.42859982971524,0,72.62726720248524,87,75,8,3.2427730510224393,18,30.031833826964327,9,17
884,285,2.557214827760479,76.07003844931148,1,94.17026137128113,43,23,6,2.155245009444304,96,15.591566588235645,8,12
885,232,3.4009485726153152,24.78637913958685,0,90.07550956597429,34,62,8,2.3704745067520214,79,3.719045332481973,9,15
886,296,2.0757778259237005,24.49590829293682,0,91.97324377391348,13,41,2,4.244183326484492,74,1.1238499417635386,3,12
887,263,3.072873022145898,23.004309107550796,0,82.9663956275507,73,57,19,1.8942789718745523,66,5.956401838003002,3,10
888,134,1.9577058661256013,16.93348324984241,1,90.39177388005274,99,48,16,4.74371964786929,93,39.82028430803689,1,14
889,75,8.395771752868512,34.5456653487343,1,88.27086834120747,25,49,7,1.3083522186746335,65,48.11013430678352,6,11
890,281,2.2507209269796213,89.16260087212538,1,93.06940585685888,19,51,10,3.4822509051568,5,21.921343764779742,4,5
891,134,7.725678018038711,78.61820486906572,1,83.40309503404757,75,86,12,3.524472801561941,93,26.121513719047197,8,19
892,202,1.4312248112200037,74.84886554914537,1,84.18476874688908,44,85,17,1.6348782264256319,70,8.19556028459788,2,16
893,282,9.536682947625236,80.74699653674645,1,89.3072866821946,92,17,7,1.9613777403524089,36,28.000536281327694,2,13
894,114,7.400440787749895,30.59469948630931,1,73.24232480999164,15,88,8,4.2565932166097316,17,8.088090198341865,7,9
895,183,1.061168937275006,89.30696062148634,0,83.08733345092952,28,35,7,3.928123647297286,37,30.949502228742674,5,13
896,200,7.874708501801926,18.043820638452416,1,99.15852535779416,68,21,4,1.980931461416418,36,46.72967471146184,1,6
897,164,5.6267372868956675,36.952844037980284,1,71.12656960180136,62,52,3,2.9028044612072024,60,10.58922842584894,7,18
898,113,8.014286533016078,60.74107130189758,0,79.48014168599181,17,60,19,0.7775613331389295,28,38.463622184798,7,12
899,136,5.702471280015296,14.77598339249006,0,79.42329457268113,87,91,15,1.4393564707938316,95,2.151618718097878,6,11
900,220,6.769223718718192,74.36236783876036,0,89.00392357707318,19,72,4,2.686192514871796,8,19.399364824759427,4,15
901,156,8.076984898555363,41.788374579330124,1,73.1740107827242,76,58,9,0.8868818087564522,92,6.4266768836949435,8,18
902,200,4.64597249129071,79.51853823279801,0,88.85632092636584,47,36,13,4.294995597013719,27,18.271296638189273,2,8
903,145,1.024373348384069,51.82514713053726,1,72.85120721954858,38,18,18,3.7310279454844153,33,9.503309062305291,2,7
904,207,8.649518463506695,22.183079820406952,1,72.84860942254993,24,48,16,4.746351517918226,25,19.291944516021484,2,8
905,126,4.428013263621963,74.80237207875771,1,91.84550071565447,96,74,1,3.6206010768381223,34,21.458617499268986,3,8
906,284,5.464384534149247,28.95367580469964,0,79.72405521498389,32,80,4,4.731806175179835,94,15.728965016265,6,14
907,195,1.0698997793857186,51.626978620464065,0,99.32268843141243,91,99,18,2.9953065006093427,24,33.17447552418333,1,14
908,136,5.428828093150882,12.175660569906224,1,71.12058809306664,55,80,8,3.200983749778862,20,46.02375051168657,2,12
909,256,9.878386614145565,63.697332169143486,1,83.35319991153982,92,16,16,4.896369745818174,71,20.629173331158345,2,17
910,274,3.5044089473689266,68.25648779054634,1,73.3940781302207,37,81,11,3.3895811608891715,53,10.424814667276049,1,17
911,198,4.558764432181403,40.974049947414436,0,80.54136900274327,35,89,19,0.6385395598733596,62,14.265415151603184,3,8
912,106,7.1847099682180895,95.67016413050202,1,99.94667351827152,19,76,19,3.757112494837355,48,42.84604035132208,7,18
913,152,8.333143007712927,88.0460475407965,0,96.66527535215596,56,19,18,4.5746091146183705,29,29.010346440237246,1,9
914,200,4.756524616054903,72.2543869952995,1,71.44973226566191,13,80,19,4.08011112407447,27,23.295540583040907,7,6
915,140,3.787019833611633,72.79694707690555,0,86.89767531477051,64,94,11,3.127249726814402,63,8.332199353937408,5,17
916,94,9.440432199865604,28.978162919504367,1,89.43466914473308,75,62,3,3.5208658089208233,5,23.036638107865315,9,8
917,221,7.094304700045023,67.39744695340265,0,76.28603871850378,76,96,8,4.955863051632523,19,14.646108164511947,2,11
918,259,2.0711917404382696,23.829595197374367,0,74.35316720189351,16,66,19,0.9079793982920225,85,47.21499326481411,1,7
919,137,1.6203509032118375,18.6803062723831,0,97.1314340399657,64,95,10,3.502601728849578,85,44.319435361370836,9,18
920,164,5.351948657113321,99.94944994924512,0,99.0644932445013,89,36,16,1.7752896255676722,56,5.111224549581703,8,18
921,96,2.980810594425452,64.12571348995155,0,99.75678571958926,40,63,5,3.3804067846377652,62,26.316020973800903,6,5
922,217,3.285862780386281,45.9438479024331,0,93.69285321203904,83,13,9,3.2343060914777246,45,12.027858930218931,5,17
923,228,8.899229609450634,32.375629673975375,1,89.90506208215771,28,97,8,1.1905557444867294,48,21.12807738669024,8,12
924,219,1.806094218846796,62.372442147911606,1,80.37190756578994,37,32,11,1.430359905831076,8,43.96555191432137,8,12
925,184,7.438277037060007,9.711383280908182,1,75.14194936974258,90,57,16,3.297333101194461,81,26.848211474538697,5,10
926,99,3.4402802804252923,13.99469409795553,1,72.36941798098695,37,92,7,1.0770347628669836,72,17.376549375167233,7,11
927,225,7.84295399263724,8.121386285337653,0,90.79892405654476,28,51,15,1.6933139380864528,11,11.186529351144856,1,19
928,133,7.501702460171901,52.421134159952864,1,93.54170245538074,96,12,17,4.258604964821011,50,40.215918110917976,4,14
929,140,1.0665271129986373,62.05762977278234,0,94.7936095736494,29,12,6,1.9719117770073737,13,31.60138275285301,2,15
930,183,5.582218716294392,10.93557732899298,0,97.41295009911396,22,37,15,2.696270703213483,91,23.935207560885328,3,6
931,140,2.2538753414024173,73.51632441239707,0,96.39788690915121,86,72,8,4.7351315081562815,37,11.656733339285925,1,9
932,186,8.796043275208092,26.887531793883618,1,99.99223816774278,52,90,7,1.5221708997662584,37,17.378072333699436,2,16
