Customer_ID,Year,Customer_Satisfaction_Score,Net_Promoter_Score,Customer_Feedback_Volume,Service_Interaction_Quality,Response_Time_Minutes,Resolution_Time_Minutes,Repeat_Purchase_Rate,Customer_Loyalty_Metric,Customer_Age,Customer_Gender,Customer_Income,Customer_Region,Issue_Category
1138,2013,4,-89,7,1,32,554,97,4,46,Male,90000,East,Billing
1139,2007,10,0,4,3,30,175,63,6,39,Male,40000,Midwest,Billing
1140,2014,3,6,9,4,14,397,93,5,53,Other,80000,West,Technical
1141,2006,5,-17,2,5,51,94,73,9,18,Female,80000,East,Service
1142,2013,3,24,9,2,8,257,78,1,60,Female,80000,Midwest,Technical
1143,2017,6,2,5,1,59,549,82,10,72,Female,60000,East,Technical
1144,2022,1,-77,5,1,6,584,78,4,57,Other,90000,South,Service
1145,2007,5,48,5,4,7,210,95,6,51,Other,80000,West,Billing
1146,2013,4,37,7,1,11,530,92,10,51,Other,40000,Midwest,Technical
1147,2018,8,9,4,1,59,184,54,7,48,Female,60000,Midwest,Service
1148,2021,9,-23,9,4,20,564,33,5,50,Other,50000,East,Billing
1149,2016,4,0,6,5,35,464,80,8,21,Female,70000,Midwest,Service
1150,2020,10,45,3,3,14,128,40,10,55,Male,60000,Midwest,Service
1151,2016,10,41,6,3,23,401,46,8,47,Male,60000,South,Service
1152,2019,5,61,6,2,32,592,63,8,70,Female,60000,Midwest,Billing
1153,2014,1,27,5,5,21,391,99,8,48,Male,40000,South,Technical
1154,2011,4,-43,2,2,32,141,98,8,63,Male,60000,Midwest,Billing
1155,2009,7,-25,5,3,23,482,58,6,37,Male,50000,North,Technical
1156,2005,1,49,7,4,41,198,49,9,43,Other,40000,Midwest,Technical
1157,2021,8,97,2,1,27,168,56,3,32,Male,90000,Midwest,Service
1158,2007,10,-65,6,3,24,260,63,6,24,Male,30000,Midwest,Service
1159,2017,6,72,5,5,17,268,90,5,24,Male,90000,South,Service
1160,2018,5,63,4,3,17,282,57,8,48,Other,60000,Midwest,Billing
1161,2022,10,-79,7,5,47,465,99,4,46,Female,60000,West,Service
1162,2008,9,6,8,5,15,322,63,4,40,Female,60000,Midwest,Billing
1163,2022,2,-21,4,5,52,451,98,10,51,Female,40000,Midwest,Service
1164,2009,5,88,1,2,31,332,36,10,48,Female,50000,South,Service
1165,2020,6,-1,1,4,21,101,89,5,32,Female,40000,South,Service
1166,2005,7,83,1,3,58,292,33,6,50,Male,90000,Midwest,Billing
1167,2013,5,-5,1,4,54,251,34,4,70,Male,70000,Midwest,Technical
1168,2013,9,60,5,1,32,322,40,2,34,Female,90000,Midwest,Billing
1169,2013,1,72,4,3,23,91,44,2,37,Female,50000,Midwest,Billing
1170,2019,7,63,9,4,8,500,93,3,48,Other,90000,South,Billing
1171,2021,10,47,3,4,26,186,42,2,74,Female,90000,North,Technical
1172,2008,7,-83,7,1,26,154,36,1,30,Other,30000,North,Billing
1173,2016,4,-63,8,5,59,190,35,8,61,Female,80000,Midwest,Service
1174,2009,9,94,6,3,41,570,85,5,41,Male,60000,North,Technical
1175,2009,5,50,1,3,43,564,63,5,71,Male,50000,West,Billing
1176,2015,4,8,8,1,38,135,79,5,64,Male,60000,West,Billing
1177,2010,7,22,5,5,37,160,59,5,73,Female,60000,West,Technical
1178,2011,4,43,8,3,31,386,51,8,54,Female,60000,South,Billing
1179,2018,3,86,4,3,46,31,54,4,24,Other,60000,South,Technical
1180,2015,9,96,8,3,44,262,57,8,25,Other,50000,South,Service
1181,2017,8,95,1,5,37,398,68,10,40,Other,60000,South,Billing
1182,2006,1,48,3,1,16,280,96,5,31,Female,90000,South,Billing
1183,2011,7,3,6,3,6,137,34,7,21,Other,30000,Midwest,Service
1184,2008,9,97,9,4,31,305,63,1,38,Other,40000,North,Service
1185,2012,8,39,2,5,14,209,44,6,48,Female,40000,Midwest,Billing
1186,2017,8,43,5,2,26,322,96,4,63,Male,90000,North,Technical
1187,2018,6,-20,3,1,21,204,69,10,27,Female,90000,Midwest,Billing
1188,2014,4,-14,4,4,30,152,63,10,39,Other,80000,West,Service
1189,2015,5,41,5,3,7,256,63,10,47,Male,60000,East,Billing
1190,2006,3,-40,3,2,11,473,30,2,47,Female,50000,South,Service
1191,2013,9,98,2,1,48,457,51,10,77,Male,60000,East,Service
1192,2013,2,-55,2,5,12,322,91,7,33,Male,90000,East,Service
1193,2007,2,-69,7,2,24,322,55,9,28,Other,60000,West,Service
1194,2010,7,-86,9,2,16,310,47,5,39,Female,70000,East,Service
1195,2009,10,6,2,4,39,420,77,8,46,Other,30000,East,Technical
1196,2009,4,44,7,1,21,457,38,5,48,Female,40000,West,Technical
1197,2013,10,68,7,4,32,136,30,7,75,Female,30000,North,Technical
1198,2021,8,-47,7,4,31,577,38,7,48,Female,30000,Midwest,Technical
1199,2013,9,-57,3,3,14,291,52,9,48,Male,80000,Midwest,Billing
1200,2007,7,-3,7,5,26,188,74,5,19,Male,60000,East,Technical
1201,2021,5,-96,1,2,42,294,31,1,48,Other,30000,South,Billing
1202,2014,8,8,1,1,37,497,43,2,30,Female,60000,West,Service
1203,2007,4,-74,5,5,26,231,67,6,20,Female,80000,Midwest,Billing
1204,2022,2,15,2,5,48,184,69,10,47,Male,60000,Midwest,Billing
1205,2022,6,-14,9,1,41,42,92,10,35,Female,60000,North,Service
1206,2021,9,3,5,5,17,326,45,5,71,Other,80000,North,Service
1207,2007,1,22,4,3,31,527,35,3,53,Female,60000,Midwest,Technical
1208,2007,5,-22,4,5,19,274,32,10,48,Female,80000,Midwest,Service
1209,2010,7,-58,2,3,26,329,43,2,48,Male,80000,East,Technical
1210,2017,10,-4,5,3,34,391,95,1,36,Female,50000,South,Billing
1211,2019,9,-70,5,2,31,383,96,2,33,Other,60000,North,Technical
1212,2013,10,-2,1,4,44,550,60,3,45,Other,50000,Midwest,Technical
1213,2008,9,-84,8,3,41,415,62,7,21,Other,90000,Midwest,Billing
1214,2018,10,-18,3,2,38,341,30,2,68,Other,60000,North,Service
1215,2009,3,9,6,5,48,443,73,5,72,Male,60000,West,Technical
1216,2006,5,6,4,1,38,307,44,2,48,Female,80000,Midwest,Service
1217,2015,8,89,5,1,52,385,66,7,18,Female,60000,South,Billing
1218,2013,8,-69,7,3,57,322,56,10,65,Other,40000,Midwest,Service
1219,2007,4,67,9,4,39,322,77,8,64,Female,80000,Midwest,Service
1220,2013,1,40,3,5,46,74,56,8,48,Male,60000,West,Service
1221,2007,1,-66,1,3,23,350,41,8,71,Female,60000,Midwest,Billing
1222,2006,4,32,5,1,12,355,96,10,37,Other,40000,West,Service
1223,2016,6,100,3,3,43,322,59,9,50,Other,40000,Midwest,Service
1224,2014,8,-72,6,5,37,384,95,1,34,Female,60000,Midwest,Service
1225,2013,6,-31,8,2,48,265,36,1,22,Female,60000,Midwest,Service
1226,2019,9,52,4,5,32,322,63,10,79,Female,70000,Midwest,Service
1227,2012,9,-6,5,2,41,503,61,2,22,Male,60000,South,Service
1228,2009,2,-79,5,2,52,425,68,6,75,Other,90000,Midwest,Service
1229,2015,10,93,4,2,31,475,63,1,56,Female,60000,Midwest,Service
1230,2006,1,72,4,3,40,249,72,5,30,Male,60000,West,Service
1231,2019,5,-32,4,1,21,471,32,5,61,Other,90000,Midwest,Service
1232,2010,5,-12,4,3,28,322,63,4,53,Female,60000,South,Service
1233,2013,4,-29,4,3,25,504,63,5,47,Female,40000,Midwest,Service
1234,2009,4,28,5,3,6,334,72,1,74,Female,30000,Midwest,Billing
1235,2020,9,71,2,4,35,434,32,6,48,Male,80000,Midwest,Service
1236,2013,5,-14,2,5,48,542,92,7,40,Male,70000,Midwest,Billing
1237,2010,6,6,9,3,37,531,69,8,38,Male,30000,West,Service
1238,2009,1,6,2,3,34,377,47,2,38,Male,40000,Midwest,Billing
1239,2020,2,66,6,1,16,269,96,7,48,Female,70000,South,Service
1240,2017,6,-47,2,3,31,599,91,6,41,Female,30000,West,Technical
1241,2009,2,-13,5,2,16,366,39,9,64,Male,60000,South,Billing
1242,2017,10,56,4,3,55,55,81,8,70,Male,90000,North,Technical
1243,2021,5,-47,7,1,53,438,75,4,48,Female,40000,Midwest,Technical
1244,2022,5,-85,7,1,31,106,63,9,36,Other,60000,South,Service
1245,2012,6,-2,6,2,28,246,63,1,55,Other,60000,Midwest,Billing
1246,2017,6,-81,5,1,28,357,89,6,79,Female,40000,South,Service
1247,2007,6,-55,5,4,15,52,55,8,29,Male,70000,East,Service
1248,2012,5,94,3,3,31,339,56,4,31,Male,60000,East,Technical
1249,2006,10,92,9,3,31,296,67,2,67,Female,50000,East,Technical
1250,2012,3,26,1,3,12,444,51,2,77,Other,50000,Midwest,Service
1251,2017,6,-43,5,3,14,296,55,10,29,Female,80000,Midwest,Billing
1252,2017,8,80,2,4,12,362,98,1,73,Female,60000,Midwest,Service
1253,2005,1,10,4,3,24,479,64,5,48,Female,40000,Midwest,Service
1254,2010,1,6,1,2,12,594,95,6,32,Male,50000,East,Service
1255,2020,2,-20,3,1,13,276,80,4,36,Male,80000,Midwest,Service
1256,2012,6,93,7,1,11,65,47,4,45,Male,30000,South,Service
1257,2005,9,56,5,2,18,430,72,5,57,Other,60000,Midwest,Technical
1258,2013,4,-17,4,4,32,57,41,5,58,Female,60000,Midwest,Billing
1259,2013,3,6,2,5,6,249,32,9,22,Female,70000,East,Billing
1260,2017,8,-93,3,4,47,322,36,8,22,Other,90000,Midwest,Service
1261,2015,10,-72,9,1,12,322,35,9,23,Male,80000,West,Billing
1262,2017,9,11,3,5,17,540,74,3,40,Female,60000,North,Technical
1263,2014,5,6,5,3,25,315,68,3,20,Other,60000,South,Service
1264,2008,5,60,2,5,51,483,63,1,54,Male,90000,South,Technical
1265,2010,2,30,4,4,32,346,38,10,48,Male,60000,Midwest,Technical
1266,2011,3,87,7,2,39,326,52,6,60,Female,60000,Midwest,Service
1267,2009,7,62,7,3,27,367,63,4,75,Male,30000,West,Technical
1268,2015,5,96,3,4,50,336,91,8,38,Other,80000,Midwest,Service
1269,2017,6,6,5,3,19,322,69,2,37,Male,90000,Midwest,Technical
1270,2014,6,8,1,5,6,380,83,2,48,Female,60000,Midwest,Billing
1271,2014,5,-81,1,1,55,322,36,7,56,Other,40000,South,Billing
1272,2015,10,-28,5,4,16,554,46,5,64,Female,60000,Midwest,Billing
1273,2011,6,66,9,2,56,521,79,1,34,Male,90000,Midwest,Service
1274,2013,4,-97,1,5,40,38,63,7,48,Male,50000,Midwest,Technical
1275,2008,3,100,1,4,7,526,31,5,25,Other,80000,East,Technical
1276,2006,2,1,4,2,9,589,62,10,79,Male,60000,East,Billing
1277,2018,5,72,4,4,7,590,50,6,43,Female,60000,Midwest,Billing
1278,2017,5,70,2,5,51,469,82,4,45,Other,40000,Midwest,Service
1279,2016,2,40,9,3,31,322,75,8,51,Other,70000,North,Service
1280,2011,5,40,9,3,6,137,74,2,48,Female,50000,South,Technical
1281,2006,7,87,2,5,31,274,38,2,30,Other,50000,East,Service
1282,2017,8,84,9,4,41,284,35,2,61,Female,50000,East,Service
1283,2013,10,-15,6,1,58,62,63,3,48,Female,70000,South,Service
1284,2021,8,-49,8,4,21,52,64,6,30,Female,90000,North,Billing
1285,2013,4,10,5,3,18,595,63,1,55,Male,40000,North,Billing
1286,2021,1,80,2,2,32,78,48,2,42,Other,60000,Midwest,Technical
1287,2012,7,8,2,2,31,491,98,5,64,Female,80000,West,Service
1288,2006,1,-15,9,2,58,365,54,2,79,Female,60000,East,Billing
1289,2017,4,-58,1,1,31,387,40,1,40,Female,90000,North,Service
1290,2007,8,99,7,3,7,151,46,3,39,Other,60000,Midwest,Technical
1291,2020,5,99,3,5,40,473,63,10,38,Other,60000,East,Service
1292,2010,6,-59,3,3,42,388,50,7,71,Female,60000,West,Technical
1293,2011,6,6,2,3,31,375,63,1,47,Male,30000,Midwest,Technical
1294,2014,5,14,6,4,26,222,89,7,28,Male,60000,East,Billing
1295,2013,5,-75,2,3,52,445,47,5,21,Male,50000,North,Service
1296,2006,10,50,4,3,43,406,30,5,50,Male,40000,Midwest,Billing
1297,2019,4,-58,9,3,51,492,63,2,64,Female,60000,South,Service
1298,2009,5,-24,9,5,34,175,37,1,29,Other,60000,Midwest,Service
1299,2008,10,55,6,3,25,507,63,9,26,Female,60000,South,Technical
1300,2008,5,36,4,5,34,437,80,8,49,Other,60000,North,Technical
1301,2022,8,-81,7,1,32,315,63,5,48,Other,90000,North,Service
1302,2008,10,6,5,1,35,140,63,6,48,Female,60000,Midwest,Billing
1303,2021,8,-62,5,4,56,79,65,5,41,Female,70000,West,Technical
1304,2016,2,78,5,5,30,43,63,8,24,Male,60000,Midwest,Technical
1305,2021,7,-89,8,5,47,163,30,5,48,Other,60000,East,Service
1306,2014,8,82,2,2,26,372,63,5,48,Male,60000,West,Service
1307,2005,6,-90,5,2,25,315,30,5,42,Male,90000,South,Technical
1308,2022,5,53,6,4,5,343,83,1,18,Female,80000,East,Billing
1309,2022,9,-59,5,1,41,326,76,4,20,Male,80000,West,Technical
1310,2018,3,54,9,2,31,598,68,2,57,Male,90000,South,Service
1311,2013,10,-90,1,3,25,193,59,10,45,Female,70000,East,Technical
1312,2013,4,-63,3,1,50,526,36,3,60,Female,60000,Midwest,Service
1313,2008,9,-3,2,3,13,45,51,1,50,Male,50000,Midwest,Technical
1314,2007,6,70,3,5,21,373,79,2,48,Male,40000,Midwest,Service
1315,2016,5,-82,9,1,51,107,74,1,18,Female,30000,Midwest,Service
1316,2013,7,91,9,4,25,375,39,8,55,Female,90000,Midwest,Billing
1317,2015,2,33,2,5,35,101,43,4,70,Female,80000,Midwest,Service
1318,2005,3,73,3,5,43,299,75,3,44,Other,30000,North,Technical
1319,2010,1,15,4,3,58,316,35,1,48,Female,70000,East,Service
1320,2019,9,12,9,3,26,95,50,2,52,Other,50000,West,Technical
1321,2019,7,69,3,2,31,97,91,3,27,Female,80000,North,Service
1322,2015,1,-36,7,1,59,222,48,3,29,Female,60000,Midwest,Service
1323,2006,3,-2,3,3,10,84,91,6,27,Female,90000,Midwest,Billing
1324,2018,4,-29,7,3,57,408,82,10,71,Other,30000,Midwest,Billing
1325,2013,5,86,7,3,20,197,53,8,51,Male,60000,North,Service
1326,2008,5,-49,5,3,30,438,85,6,41,Female,60000,East,Billing
1327,2021,3,17,5,5,9,537,91,2,45,Other,70000,East,Technical
1328,2007,3,74,6,3,31,566,63,2,48,Female,80000,North,Billing
1329,2017,5,19,9,3,50,322,51,7,62,Male,30000,Midwest,Billing
1330,2013,7,-94,5,1,44,322,97,1,33,Female,60000,Midwest,Service
1331,2011,5,-90,2,4,18,507,86,1,30,Female,60000,Midwest,Service
1332,2019,1,2,5,5,48,149,63,7,53,Female,60000,East,Billing
1333,2013,2,-40,5,3,46,320,63,9,53,Female,50000,North,Service
1334,2006,4,-33,9,1,34,517,63,5,79,Male,30000,South,Service
1335,2019,4,52,2,1,56,190,67,5,60,Other,80000,Midwest,Service
1336,2018,5,39,5,1,56,107,91,5,40,Female,90000,North,Service
1337,2015,2,53,7,3,30,67,57,1,31,Female,40000,South,Billing
1338,2007,4,1,6,4,57,423,39,10,49,Other,80000,Midwest,Service
1339,2021,1,9,6,1,49,470,74,9,20,Male,90000,South,Technical
1340,2016,2,39,7,5,33,569,94,5,44,Female,60000,East,Technical
1341,2019,5,70,3,1,23,491,96,9,36,Male,40000,North,Service
1342,2020,10,-50,3,4,51,323,38,2,39,Male,70000,Midwest,Billing
1343,2009,10,16,9,3,31,429,34,7,74,Male,60000,South,Service
1344,2010,4,64,8,1,27,121,39,2,18,Female,60000,Midwest,Technical
1345,2009,4,-55,5,1,31,35,41,4,22,Female,50000,West,Service
1346,2007,7,6,5,5,46,300,87,6,48,Female,30000,North,Service
1347,2005,10,-13,5,5,39,588,50,2,50,Other,70000,East,Billing
1348,2010,9,20,1,1,35,128,50,2,68,Male,60000,Midwest,Service
1349,2019,9,-88,4,1,57,555,94,2,36,Female,80000,Midwest,Billing
1350,2006,5,-12,2,5,39,223,32,3,48,Male,40000,South,Service
1351,2007,10,24,7,4,36,186,98,5,68,Male,70000,Midwest,Service
1352,2021,1,17,2,2,31,144,93,9,23,Other,60000,Midwest,Billing
1353,2016,1,-47,2,2,20,425,78,6,77,Female,60000,Midwest,Billing
1354,2022,6,84,5,1,21,551,63,9,32,Other,60000,South,Technical
1355,2019,2,15,4,5,36,243,61,5,53,Female,50000,Midwest,Billing
1356,2013,8,17,8,3,42,562,99,5,73,Male,30000,East,Service
1357,2013,9,-97,4,3,36,322,50,6,50,Female,70000,East,Technical
1358,2012,4,-26,6,2,31,448,36,10,41,Male,80000,North,Billing
1359,2018,5,-52,5,3,24,397,36,8,44,Male,40000,East,Billing
1360,2021,8,-94,2,2,52,242,56,3,66,Female,70000,Midwest,Technical
1361,2012,3,9,8,1,6,34,37,5,28,Male,30000,Midwest,Service
1362,2019,5,21,2,4,24,260,57,3,66,Female,80000,East,Service
1363,2018,3,-90,9,3,51,230,95,9,40,Other,70000,West,Technical
1364,2022,10,6,9,5,22,431,100,6,50,Male,40000,Midwest,Service
1365,2011,5,81,3,5,5,178,76,5,58,Male,30000,North,Billing
1366,2007,3,72,4,1,33,521,63,4,63,Female,50000,West,Service
1367,2016,7,-78,8,2,33,255,62,10,64,Male,50000,East,Billing
1368,2013,7,-73,9,1,23,198,36,3,73,Female,60000,South,Service
1369,2018,5,10,3,5,48,181,32,2,46,Female,60000,Midwest,Billing
1370,2019,10,-44,5,3,44,322,43,4,48,Male,40000,South,Technical
1371,2018,8,-75,8,5,10,533,73,9,18,Other,70000,Midwest,Billing
1372,2011,5,52,5,4,48,579,75,4,48,Other,30000,North,Service
1373,2021,5,-47,5,5,43,73,90,5,35,Other,60000,West,Billing
1374,2016,4,-72,8,5,31,533,65,8,35,Male,40000,South,Service
1375,2008,7,-4,3,4,58,322,42,2,23,Other,70000,North,Service
1376,2013,10,63,2,2,50,322,45,3,69,Female,40000,South,Billing
1377,2010,4,-87,7,5,12,322,34,6,57,Female,30000,South,Service
1378,2020,2,-23,9,1,28,72,67,7,18,Other,60000,North,Technical
1379,2006,4,-66,1,5,31,322,79,4,64,Female,40000,Midwest,Service
1380,2012,8,-71,3,1,58,69,67,1,59,Male,60000,South,Technical
1381,2015,9,-9,5,3,18,332,85,7,47,Other,50000,Midwest,Technical
1382,2017,5,-84,3,5,9,204,92,5,21,Male,60000,South,Service
1383,2013,7,94,1,4,45,561,77,1,49,Female,60000,Midwest,Technical
1384,2012,9,57,7,4,44,490,63,1,27,Female,90000,North,Technical
1385,2022,4,-8,5,2,38,222,73,1,60,Female,80000,Midwest,Billing
1386,2022,10,72,8,5,20,273,84,10,22,Female,80000,Midwest,Service
1387,2013,3,6,5,1,31,309,84,7,26,Male,60000,Midwest,Service
1388,2019,5,9,5,1,11,65,30,5,22,Female,40000,South,Service
1389,2010,1,78,5,5,20,586,37,3,78,Male,30000,Midwest,Technical
1390,2015,3,1,1,2,11,569,33,8,28,Other,70000,North,Service
1391,2017,8,-100,5,2,31,183,82,5,52,Female,80000,South,Service
1392,2013,8,-54,6,2,18,52,87,3,44,Female,60000,Midwest,Service
1393,2013,4,80,1,1,18,120,66,3,21,Female,70000,Midwest,Service
1394,2013,2,-37,7,3,48,419,78,1,27,Female,80000,West,Service
1395,2012,8,65,5,2,37,388,63,2,56,Male,40000,West,Service
1396,2015,8,-37,2,1,37,579,63,7,50,Female,60000,Midwest,Billing
1397,2013,10,-14,2,1,48,257,30,3,76,Other,60000,Midwest,Billing
1398,2021,4,-94,5,4,24,322,58,7,48,Female,60000,South,Service
1399,2016,3,6,7,5,57,379,62,5,25,Male,90000,East,Billing
1400,2013,2,-20,1,5,51,67,81,5,66,Female,80000,Midwest,Service
1401,2019,9,68,1,2,40,529,63,8,41,Other,60000,East,Service
1402,2020,1,-27,1,2,31,72,52,5,56,Other,60000,East,Service
1403,2005,7,37,6,4,36,546,34,3,50,Female,30000,Midwest,Service
1404,2014,5,84,2,2,52,97,100,5,58,Other,40000,North,Billing
1405,2012,8,34,1,4,7,152,86,7,48,Male,60000,North,Billing
1406,2022,4,24,6,1,43,322,35,5,48,Female,90000,Midwest,Billing
1407,2005,7,-51,2,2,33,182,78,7,19,Female,70000,Midwest,Technical
1408,2006,5,-49,6,1,28,191,51,10,72,Male,30000,Midwest,Billing
1409,2013,5,60,5,3,26,243,63,9,28,Female,50000,West,Service
1410,2005,5,-100,2,3,10,405,93,5,52,Male,60000,Midwest,Billing
1411,2013,9,80,9,3,52,472,66,7,48,Female,60000,Midwest,Billing
1412,2017,9,87,8,2,28,452,60,9,59,Female,40000,Midwest,Billing
1413,2005,6,61,1,1,44,567,66,1,78,Other,90000,Midwest,Billing
1414,2013,6,-97,7,2,27,259,74,4,20,Other,60000,South,Service
1415,2011,5,44,6,3,31,88,37,1,39,Male,30000,North,Billing
1416,2006,9,31,6,2,42,125,69,8,52,Female,50000,West,Service
1417,2010,10,70,6,5,14,291,34,3,38,Female,60000,Midwest,Billing
1418,2011,8,-97,5,3,20,383,57,2,42,Female,30000,West,Technical
1419,2013,7,-100,7,2,31,341,63,4,56,Other,50000,South,Technical
1420,2022,7,-30,3,1,36,165,31,3,19,Male,80000,Midwest,Service
1421,2019,6,77,6,2,31,502,92,5,18,Male,40000,Midwest,Service
1422,2006,5,100,3,1,10,459,80,8,24,Male,70000,North,Technical
1423,2014,5,88,7,5,28,566,60,10,37,Female,60000,East,Technical
1424,2016,3,-66,7,2,37,175,36,5,60,Female,60000,East,Billing
1425,2021,3,6,8,5,57,553,59,7,72,Female,60000,South,Technical
1426,2012,6,51,2,3,55,116,87,8,23,Other,60000,Midwest,Service
1427,2015,4,-100,9,1,16,138,32,5,72,Male,60000,East,Service
1428,2007,6,6,5,3,31,452,63,10,53,Female,80000,East,Technical
1429,2010,3,22,9,1,42,374,85,10,68,Other,30000,Midwest,Service
1430,2013,5,-58,5,5,22,295,39,6,77,Other,40000,Midwest,Billing
1431,2010,9,-74,7,4,49,523,90,5,38,Female,30000,West,Billing
1432,2013,5,-69,9,2,43,362,79,1,68,Female,50000,Midwest,Technical
1433,2011,5,-23,4,5,59,442,76,6,63,Male,60000,East,Service
1434,2013,10,20,2,1,17,220,30,6,52,Other,60000,Midwest,Technical
1435,2013,2,45,9,1,57,171,86,5,53,Other,60000,Midwest,Service
1436,2016,5,55,5,1,31,102,63,4,25,Male,80000,Midwest,Service
1437,2012,9,56,3,1,31,196,91,1,67,Male,60000,West,Service
1438,2013,3,-85,2,2,57,197,99,10,21,Other,60000,North,Billing
1439,2022,9,-2,3,3,53,595,94,8,60,Other,80000,Midwest,Service
1440,2013,6,-54,6,4,45,288,91,6,33,Female,90000,Midwest,Billing
1441,2011,4,86,3,2,31,468,85,3,20,Female,40000,Midwest,Service
1442,2013,7,-70,8,3,17,140,96,3,48,Other,50000,South,Technical
1443,2020,5,-97,6,2,38,560,63,6,19,Other,40000,West,Billing
1444,2008,6,64,5,5,40,322,37,7,18,Female,60000,Midwest,Service
1445,2010,5,-84,1,3,34,591,89,8,75,Male,50000,Midwest,Billing
1446,2007,6,100,3,3,29,322,63,5,18,Male,60000,Midwest,Technical
1447,2013,5,-53,3,1,6,204,91,10,55,Other,40000,West,Billing
1448,2014,8,73,2,4,31,331,70,6,68,Female,90000,West,Technical
1449,2018,5,75,7,4,22,322,41,1,24,Female,30000,East,Service
1450,2015,7,-62,9,3,9,368,83,6,41,Other,70000,Midwest,Service
1451,2022,10,31,4,3,23,539,40,9,22,Male,80000,North,Technical
1452,2016,10,6,5,2,46,339,89,10,38,Female,50000,West,Billing
1453,2016,2,57,3,2,22,536,97,4,45,Female,30000,West,Billing
1454,2017,9,-79,9,4,36,375,75,10,35,Male,60000,South,Technical
1455,2017,1,-35,4,1,25,110,67,1,41,Male,60000,South,Service
1456,2018,10,7,5,5,14,403,90,9,75,Female,40000,South,Technical
1457,2008,6,-89,1,5,41,185,46,4,49,Female,60000,West,Billing
1458,2013,9,-65,2,1,53,461,95,2,62,Female,60000,Midwest,Billing
1459,2012,1,-83,9,1,26,322,65,1,50,Female,60000,North,Billing
1460,2016,4,-11,2,3,17,176,36,3,27,Other,70000,West,Billing
1461,2022,4,80,5,5,59,510,45,7,26,Other,50000,East,Service
1462,2010,9,98,8,4,21,464,43,10,66,Female,40000,Midwest,Service
1463,2022,5,-100,3,2,13,548,54,2,48,Male,50000,Midwest,Service
1464,2009,5,26,6,3,28,98,33,9,50,Other,50000,Midwest,Service
1465,2013,6,85,4,3,48,215,58,2,24,Male,90000,North,Billing
1466,2007,1,-11,5,1,18,322,85,5,21,Female,30000,Midwest,Billing
1467,2014,1,-14,3,5,50,583,35,8,45,Male,60000,Midwest,Technical
1468,2007,9,-11,6,3,12,322,30,10,40,Other,80000,Midwest,Service
1469,2019,3,33,9,3,59,303,68,5,70,Female,50000,Midwest,Service
1470,2005,4,-31,5,1,41,327,63,3,49,Other,60000,North,Service
1471,2011,1,-57,3,4,23,80,92,2,61,Other,70000,South,Service
1472,2016,9,99,2,2,32,529,86,9,33,Female,90000,South,Technical
1473,2021,8,51,8,3,50,398,96,5,63,Female,60000,Midwest,Service
1474,2009,2,-15,7,4,45,386,94,5,72,Male,70000,Midwest,Technical
1475,2008,8,-82,2,4,34,32,63,2,27,Female,60000,North,Technical
1476,2016,7,0,6,3,11,283,50,3,31,Male,80000,North,Technical
1477,2022,6,45,3,2,30,504,59,1,48,Female,60000,Midwest,Billing
1478,2021,5,-6,8,3,44,535,62,6,53,Other,60000,West,Billing
1479,2013,7,0,3,3,50,322,77,5,51,Male,40000,South,Service
1480,2008,10,-71,9,4,58,179,63,4,48,Female,40000,West,Service
1481,2006,7,69,1,5,50,517,83,1,35,Male,60000,West,Technical
1482,2008,9,-68,5,3,15,308,33,3,33,Male,40000,East,Billing
1483,2006,1,-89,3,3,18,88,63,9,58,Male,60000,North,Service
1484,2019,5,17,6,4,25,475,73,5,54,Other,50000,East,Service
1485,2006,9,-7,2,1,12,142,41,6,58,Female,60000,East,Billing
1486,2008,5,6,9,3,7,598,63,4,42,Female,60000,West,Technical
1487,2010,6,-100,6,5,32,518,63,1,79,Male,80000,East,Service
1488,2011,5,36,7,1,33,436,94,5,48,Female,90000,Midwest,Service
1489,2014,4,48,5,1,27,396,39,5,41,Other,80000,Midwest,Billing
1490,2016,4,-25,9,1,22,89,47,5,37,Male,80000,West,Service
1491,2007,5,-72,1,3,39,358,76,6,48,Other,40000,North,Technical
1492,2017,3,60,5,1,17,498,95,2,47,Other,30000,Midwest,Technical
1493,2022,5,89,6,3,16,596,78,1,37,Female,70000,Midwest,Service
1494,2012,1,16,7,1,51,322,51,2,79,Female,60000,East,Technical
1495,2019,7,-86,4,5,54,322,63,5,35,Male,70000,West,Service
1496,2005,1,-99,1,2,9,340,38,6,21,Female,40000,South,Service
1497,2007,1,79,8,5,43,567,50,5,48,Female,60000,North,Billing
1498,2012,3,16,5,3,15,206,92,5,53,Male,90000,Midwest,Service
1499,2013,10,71,5,1,15,458,35,6,23,Male,90000,East,Service
1500,2020,4,81,5,1,51,102,43,10,20,Female,40000,North,Service
1501,2014,4,-83,2,4,46,196,63,7,35,Other,30000,Midwest,Service
1502,2016,2,-98,8,1,31,254,100,5,64,Male,90000,North,Service
1503,2018,1,6,6,3,35,38,53,7,57,Female,40000,Midwest,Technical
1504,2018,3,70,7,3,35,265,80,2,48,Male,80000,Midwest,Technical
1505,2006,4,65,5,2,17,57,31,6,73,Female,50000,North,Billing
1506,2009,3,64,9,1,18,56,44,9,40,Male,50000,Midwest,Service
1507,2009,8,85,5,2,53,322,64,7,52,Other,60000,Midwest,Billing
1508,2010,10,60,5,1,49,225,63,2,23,Male,60000,Midwest,Billing
