ATM_ID,Location_Type,Manufacturer,Year_of_Installation,Service_Contract_Type,Last_Maintenance_Date,Frequency_of_Maintenance,Downtime_Duration_hours,Number_of_Incidents,Maintenance_Costs_USD,Transaction_Volumes,Average_Withdrawal_Amount,Card_Reader_Error_Rate_percent,Cash_Dispenser_Jam_Rate_percent,ATM_Age_Years
ATM_649,Bank Branch,NCR,2003,Self-Service,03-06-2000,5,36.93,4,611.43,17396,95.24,2.78,0.35,17
ATM_650,Bank Branch,Diebold,2003,Self-Service,03-06-2000,2,61.28,2,462.81,12794,68.53,0.18,2.04,12
ATM_651,Bank Branch,Wincor Nixdorf,2012,Full-Service,19-02-2001,3,53.38,3,351.39,1559,79.07,0.5,1.43,15
ATM_652,Bank Branch,Diebold,2003,Full-Service,18-01-2019,1,18.05,3,504.05,5571,140.38,0.09,3.62,9
ATM_653,Bank Branch,Diebold,2016,Parts-Only,03-06-2000,1,54.04,1,437.18,10191,107.94,3,2.6,23
ATM_654,Bank Branch,NCR,2017,Self-Service,05-08-2013,2,52.63,4,389.68,8835,75.79,4.85,4.99,3
ATM_655,Shopping Mall,NCR,2007,Parts-Only,15-02-2019,1,15.47,2,509.64,17914,123.42,1.84,2.6,8
ATM_656,Standalone,Diebold,2003,Self-Service,19-10-2009,2,36.9,4,397.91,13088,74.25,2.86,3.07,12
ATM_657,Bank Branch,Wincor Nixdorf,2012,Self-Service,03-06-2000,1,71.25,1,481.91,4524,101.89,0.46,0.45,15
ATM_658,Airport,NCR,2019,Self-Service,15-11-2003,2,69.08,4,279.56,2456,133.54,3.73,3.85,8
ATM_659,Airport,Diebold,2019,Full-Service,21-11-2019,2,47.92,3,504.05,4565,79.97,1.06,2.6,19
ATM_660,Bank Branch,Wincor Nixdorf,2004,Self-Service,06-11-2020,1,50.49,1,545.37,12148,78.08,2.65,1.1,0
ATM_661,Standalone,NCR,2001,Full-Service,02-09-2013,1,67.22,4,486.4,5810,83.9,3.3,1.01,10
ATM_662,Airport,Wincor Nixdorf,2020,Self-Service,10-03-2009,3,69.98,5,673.9,17339,110.57,3.69,0.4,16
ATM_663,Standalone,NCR,2007,Full-Service,11-07-2015,4,26.34,4,485.16,12493,89.36,3.05,3.17,8
ATM_664,Shopping Mall,Diebold,2002,Self-Service,13-02-2019,2,61.73,2,303.32,3226,74.36,2.65,0.6,17
ATM_665,Shopping Mall,NCR,2022,Self-Service,17-10-2023,0,52.71,4,158.88,15847,64.61,4.65,2.21,18
ATM_666,Standalone,Diebold,2016,Parts-Only,19-05-2023,0,44.46,0,616.17,4264,110.21,2.65,2.79,12
ATM_667,Airport,NCR,2012,Self-Service,24-01-2022,2,52.29,4,657.09,10191,131.11,0.79,2.05,22
ATM_668,Bank Branch,Diebold,2011,Parts-Only,22-09-2018,6,29.57,5,461.62,10191,116.2,1.92,1.72,12
ATM_669,Airport,Wincor Nixdorf,2019,Parts-Only,06-02-2021,0,58.02,2,617.21,2073,85.57,5,3.94,16
ATM_670,Standalone,NCR,2012,Full-Service,07-06-2001,6,47.12,4,504.05,15952,62.16,3.56,1.62,12
ATM_671,Airport,Diebold,2020,Parts-Only,25-01-2010,1,42.85,1,429.37,5801,128.79,3.62,0.8,15
ATM_672,Bank Branch,Diebold,2018,Full-Service,03-06-2000,2,50.49,3,433.28,16073,92.04,4.38,4.33,15
ATM_673,Standalone,Diebold,2003,Full-Service,30-12-2006,3,49.59,4,371.68,10609,71.52,2.52,2.95,20
ATM_674,Standalone,NCR,2012,Parts-Only,03-06-2000,1,35.69,3,241.5,8070,116.5,4.45,1.89,14
ATM_675,Bank Branch,NCR,2015,Self-Service,14-01-2010,1,31.46,8,350.72,10542,82.86,3.05,4.9,15
ATM_676,Airport,Wincor Nixdorf,2009,Full-Service,23-02-2004,1,50.49,6,443.34,10191,71.18,4.08,3.06,4
ATM_677,Shopping Mall,Diebold,2006,Self-Service,28-06-2016,2,41.35,2,680.33,1048,90.51,1.6,3.54,3
ATM_678,Shopping Mall,NCR,2007,Full-Service,07-03-2024,0,4.47,3,718.41,10082,97.1,3.12,3.64,12
ATM_679,Shopping Mall,Wincor Nixdorf,2014,Parts-Only,27-09-2012,1,36.69,1,564.41,3600,95.46,2.92,3.13,1
ATM_680,Airport,Wincor Nixdorf,2002,Parts-Only,03-06-2000,1,50.49,2,697.55,10242,118.23,3.99,2.84,13
ATM_681,Bank Branch,Diebold,2021,Parts-Only,06-04-2008,2,56.17,4,509.36,2515,110.92,2.29,2.6,6
ATM_682,Airport,Diebold,2020,Parts-Only,31-12-2014,0,55.2,8,579.46,5371,71.32,2.65,1.72,12
ATM_683,Standalone,Diebold,2016,Self-Service,08-01-2023,2,47.14,6,773.02,10191,117.48,4.8,1.64,17
ATM_684,Shopping Mall,Wincor Nixdorf,2015,Self-Service,11-01-2011,2,54.34,1,375.9,3707,93.2,1.38,3.12,1
ATM_685,Bank Branch,NCR,2014,Parts-Only,05-09-2018,4,50.49,4,325.55,4397,145.75,2.65,3.09,21
ATM_686,Shopping Mall,Diebold,2001,Self-Service,03-06-2000,2,51.57,5,382.95,12635,64.75,2.75,0.08,8
ATM_687,Bank Branch,Diebold,2004,Self-Service,24-05-2016,0,77.69,3,504.05,10376,110.03,2.65,2.28,8
ATM_688,Bank Branch,NCR,2004,Parts-Only,17-09-2013,2,79.05,4,550.74,12049,87.04,2.71,2.6,7
ATM_689,Shopping Mall,Diebold,2012,Parts-Only,27-06-2012,0,45.89,1,661.94,9042,100.65,0.82,0.68,5
ATM_690,Airport,Wincor Nixdorf,2021,Self-Service,15-09-2003,2,48.78,2,407.62,11254,114.59,1.85,1.21,20
ATM_691,Bank Branch,Diebold,2021,Parts-Only,16-02-2002,3,74.96,3,400.97,6679,107.53,1.21,4.38,20
ATM_692,Standalone,Wincor Nixdorf,2008,Full-Service,18-02-2009,0,71.73,1,504.05,10505,36.91,0.98,0.07,10
ATM_693,Bank Branch,Wincor Nixdorf,2004,Self-Service,13-12-2013,0,70.41,4,501.79,14965,126.18,4.81,2.6,10
ATM_694,Bank Branch,Diebold,2012,Full-Service,05-06-2017,0,38.35,4,445.88,16426,99.27,0.82,2.16,20
ATM_695,Standalone,Wincor Nixdorf,2006,Parts-Only,04-03-2011,3,42.82,2,582.54,9238,123.04,1.08,0.76,12
ATM_696,Shopping Mall,Diebold,2012,Self-Service,14-06-2006,2,49.01,1,513.54,12951,89.22,0.32,2.3,8
ATM_697,Shopping Mall,Diebold,2022,Full-Service,14-05-2004,5,43.34,1,486.85,1652,75.31,1.52,3.57,1
ATM_698,Standalone,Diebold,2012,Parts-Only,29-06-2013,0,70.17,1,544.87,10191,121.14,0.46,1.7,17
ATM_699,Shopping Mall,Diebold,2011,Parts-Only,07-08-2003,2,31.66,6,668.94,1493,78.95,0.79,2.6,20
ATM_700,Shopping Mall,NCR,2007,Self-Service,20-08-2004,2,64.16,1,587.89,15435,87.54,2.46,0.06,12
ATM_701,Bank Branch,Wincor Nixdorf,2012,Parts-Only,26-04-2010,4,65.13,2,778.29,11254,66.53,4.63,2.6,18
ATM_702,Airport,NCR,2013,Self-Service,29-07-2007,2,67.75,3,404.3,19496,113.31,1.79,2.6,7
ATM_703,Airport,NCR,2003,Full-Service,01-04-2016,2,33.6,2,623.19,7836,95.64,0.07,1.03,19
ATM_704,Shopping Mall,NCR,2012,Parts-Only,01-05-2019,5,50.49,2,384.36,10693,104.58,3.98,3.45,12
ATM_705,Standalone,Diebold,2002,Self-Service,20-05-2010,1,25.84,4,297.29,8293,107.04,0.9,3.17,12
ATM_706,Bank Branch,Wincor Nixdorf,2017,Self-Service,14-04-2024,2,33.15,0,739.29,10285,100.65,4.46,4.1,23
ATM_707,Shopping Mall,Wincor Nixdorf,2012,Self-Service,31-10-2013,1,50.49,3,605.09,2903,73.44,0.22,2.27,3
ATM_708,Bank Branch,NCR,2018,Full-Service,23-10-2014,1,54.17,5,515.84,17105,91.44,3.8,1.23,11
ATM_709,Shopping Mall,NCR,2006,Full-Service,12-09-2020,2,46.74,4,504.05,5136,107.43,2.65,1.85,12
ATM_710,Standalone,Diebold,2001,Parts-Only,03-04-2023,5,45.41,1,301.76,1652,75.48,4.68,3.95,14
ATM_711,Shopping Mall,Wincor Nixdorf,2006,Full-Service,16-05-2010,2,52.52,2,481.84,4499,113.22,3.14,3.71,16
ATM_712,Bank Branch,Diebold,2010,Parts-Only,29-09-2019,2,50.49,3,258.41,10191,92.21,1.92,1.64,4
ATM_713,Standalone,Wincor Nixdorf,2019,Self-Service,31-05-2018,6,53.16,4,557.7,17709,85.93,0.82,2.6,3
ATM_714,Bank Branch,NCR,2017,Full-Service,20-05-2004,2,50.49,3,613.71,5549,72.88,3.51,2.6,1
ATM_715,Bank Branch,Diebold,2019,Full-Service,24-08-2018,1,50.49,3,709.16,19797,131.99,3.34,0.53,9
ATM_716,Standalone,Diebold,2006,Full-Service,05-03-2017,3,47.69,0,558.48,11409,97.36,0.88,1.38,21
ATM_717,Shopping Mall,Diebold,2004,Full-Service,04-04-2008,0,37.97,5,655,2351,100.65,0.94,2.5,7
ATM_718,Shopping Mall,Wincor Nixdorf,2005,Full-Service,24-02-2001,1,43.73,7,334.24,10191,90.31,3.03,1.41,13
ATM_719,Airport,Wincor Nixdorf,2006,Self-Service,21-03-2003,2,51.31,1,534.51,17603,57.35,0.81,1.67,8
ATM_720,Bank Branch,NCR,2004,Parts-Only,06-11-2023,2,47.41,6,287.06,15065,88.61,2.42,2.73,15
ATM_721,Standalone,NCR,2012,Full-Service,02-07-2015,3,37.92,2,626.98,18632,65.68,3.95,2.97,3
ATM_722,Standalone,Diebold,2021,Parts-Only,10-02-2014,2,29.53,2,727.06,19512,100.65,2.65,1.33,13
ATM_723,Standalone,NCR,2005,Parts-Only,30-07-2001,1,36.34,2,501.2,10191,119.32,1.94,1.66,18
ATM_724,Standalone,NCR,2012,Full-Service,03-07-2018,1,63.79,5,542.16,17796,113.52,2.57,3.29,18
ATM_725,Bank Branch,NCR,2010,Parts-Only,24-01-2018,5,45.77,4,504.05,6458,79.19,2.65,2.64,23
ATM_726,Airport,NCR,2019,Self-Service,07-11-2004,1,64.35,4,599.36,12509,110.57,0.78,0.85,8
ATM_727,Shopping Mall,Wincor Nixdorf,2002,Self-Service,17-03-2013,2,50.49,3,385.05,15420,65.7,2.64,4.45,15
ATM_728,Airport,NCR,2015,Full-Service,01-01-2012,1,25.24,3,330.02,1991,89.27,0.02,4.15,14
ATM_729,Bank Branch,Diebold,2012,Full-Service,03-06-2002,4,12.7,2,629.71,9283,90.95,2.65,1.81,10
ATM_730,Shopping Mall,Wincor Nixdorf,2003,Parts-Only,17-04-2000,2,57.47,3,461.16,10075,88.61,2.63,0.05,10
ATM_731,Standalone,NCR,2018,Full-Service,04-10-2010,1,34.53,2,730.22,17338,67.39,0.32,0.1,12
ATM_732,Standalone,Diebold,2020,Full-Service,07-07-2019,3,56.74,2,697.63,14490,83.38,3.79,2.6,1
ATM_733,Shopping Mall,NCR,2009,Self-Service,03-06-2000,2,46.19,3,465.54,10191,118.83,0.3,2.6,12
ATM_734,Standalone,NCR,2020,Full-Service,11-11-2005,2,33.6,3,444.31,18682,100.65,2.54,0.34,3
ATM_735,Airport,Diebold,2023,Parts-Only,15-05-2000,3,70.5,4,368.93,15641,130.44,2.19,1.43,12
ATM_736,Standalone,Diebold,2020,Self-Service,02-11-2022,3,59.41,2,451.2,17042,104.22,4.95,2.89,3
ATM_737,Shopping Mall,NCR,2008,Parts-Only,03-06-2000,2,34.42,4,504.05,16580,120.97,4.97,4.76,7
ATM_738,Shopping Mall,Wincor Nixdorf,2012,Parts-Only,23-02-2024,2,29.84,2,502.4,9829,80.41,2.36,2,4
ATM_739,Standalone,Wincor Nixdorf,2012,Self-Service,03-10-2005,3,62.08,5,451.36,19317,101.3,3.65,2.15,20
ATM_740,Standalone,Diebold,2005,Self-Service,09-12-2012,0,67.52,3,644.78,11059,101.8,1.9,3.56,19
ATM_741,Bank Branch,Wincor Nixdorf,2012,Parts-Only,06-03-2012,2,57.29,1,479.07,8603,105.52,0.55,2.81,2
ATM_742,Shopping Mall,NCR,2021,Parts-Only,03-06-2000,3,60.32,3,492.63,14842,118.79,4.54,3.4,5
ATM_743,Shopping Mall,Diebold,2012,Self-Service,21-07-2019,3,35.52,2,467.18,10162,93.11,2.51,4.37,9
ATM_744,Bank Branch,Diebold,2012,Parts-Only,30-03-2009,5,56.58,4,475.9,4761,107.88,4.08,0.09,9
ATM_745,Airport,NCR,2002,Self-Service,22-07-2023,1,19.98,2,579.98,18894,132.34,1.23,3.49,3
ATM_746,Airport,NCR,2019,Parts-Only,20-02-2013,4,52.55,6,592.59,7814,119.36,2.29,4.47,16
ATM_747,Standalone,Diebold,2014,Full-Service,03-06-2000,4,58.01,0,460.52,1303,62.03,3.44,2.75,14
ATM_748,Bank Branch,Diebold,2013,Parts-Only,08-10-2017,1,65.49,3,289.54,2294,120.57,2.65,2.03,10
ATM_749,Standalone,NCR,2020,Self-Service,20-04-2000,2,48.35,4,747.52,10098,88.87,0.49,2.6,2
ATM_750,Standalone,Diebold,2015,Self-Service,19-03-2016,4,47.43,3,617.71,8819,100.65,4,3.66,7
ATM_751,Airport,NCR,2009,Parts-Only,18-10-2022,8,62.03,2,682.28,8337,111.47,3.21,1.49,11
ATM_752,Standalone,Wincor Nixdorf,2015,Full-Service,17-08-2009,2,64.53,2,438.33,19076,80.96,1.8,4,15
ATM_753,Shopping Mall,Diebold,2012,Parts-Only,22-06-2015,2,48.96,3,545.47,7288,116.6,4.82,3.26,2
ATM_754,Standalone,Wincor Nixdorf,2011,Self-Service,03-06-2000,3,42.59,4,632.86,3077,115.74,1.41,0.77,20
ATM_755,Standalone,Diebold,2018,Parts-Only,16-10-2012,0,58.65,4,684.95,2392,92.9,0.41,1.48,10
ATM_756,Airport,Wincor Nixdorf,2023,Parts-Only,04-11-2003,2,40.11,2,697,2746,103.16,2.65,2.61,1
ATM_757,Standalone,Diebold,2014,Parts-Only,22-10-2019,2,31.06,3,572,12243,57.41,0.97,4.75,5
ATM_758,Shopping Mall,Wincor Nixdorf,2000,Self-Service,17-05-2016,1,59.37,2,754.73,15730,74.85,4.6,5,12
ATM_759,Shopping Mall,NCR,2012,Full-Service,27-08-2021,2,34.89,3,388.07,5924,88.98,3.48,2.85,16
ATM_760,Shopping Mall,NCR,2018,Self-Service,04-08-2004,5,50.49,1,294.73,7625,131.58,2.13,2.6,4
ATM_761,Shopping Mall,Wincor Nixdorf,2010,Parts-Only,03-06-2000,2,50.49,7,428.99,13526,106.5,2.65,1.98,22
ATM_762,Standalone,Wincor Nixdorf,2015,Parts-Only,10-09-2014,1,34.54,0,665.33,1525,118.36,0.13,2.52,3
ATM_763,Standalone,Wincor Nixdorf,2006,Full-Service,25-02-2021,1,51.8,3,446.56,3434,96.77,1.55,2.6,2
ATM_764,Standalone,Diebold,2018,Parts-Only,15-02-2001,4,46.89,2,504.05,10154,94.1,2.13,2.88,6
ATM_765,Airport,Wincor Nixdorf,2008,Parts-Only,09-10-2021,1,30.8,1,450.31,3792,86.6,2.02,1.03,4
ATM_766,Standalone,Diebold,2017,Self-Service,19-08-2012,3,49.83,2,474.07,10191,98.73,3,0.27,12
ATM_767,Standalone,Wincor Nixdorf,2020,Self-Service,30-05-2015,1,38.7,6,810.93,16430,70.41,2.6,3.84,15
ATM_768,Airport,Diebold,2012,Full-Service,17-09-2010,1,53.27,5,459.26,9068,122.87,1.96,4.21,1
ATM_769,Standalone,NCR,2009,Full-Service,29-09-2008,2,59.27,2,143.38,17136,97.77,2.33,4.14,13
ATM_770,Standalone,Wincor Nixdorf,2002,Full-Service,03-06-2000,1,67.38,3,412.76,9525,48.52,2.06,3,20
ATM_771,Bank Branch,Wincor Nixdorf,2012,Parts-Only,06-06-2008,2,40.92,8,338.99,13983,72.3,2.89,0.76,8
ATM_772,Standalone,Diebold,2007,Self-Service,22-12-2009,2,23.3,6,609.75,3275,103.98,2.53,3.65,12
ATM_773,Standalone,NCR,2014,Parts-Only,07-03-2003,1,68.13,2,541,14415,96.55,2.65,2.6,5
ATM_774,Shopping Mall,Diebold,2003,Self-Service,16-03-2018,0,50.01,1,504.05,3247,110.59,2.19,2.6,18
ATM_775,Shopping Mall,Diebold,2013,Full-Service,04-01-2002,0,236.64,5,432.89,3937,102.81,4.72,2.6,11
ATM_776,Airport,NCR,2022,Self-Service,03-06-2000,0,47.77,3,5639.37,3244,89.01,1.61,2.85,2
ATM_777,Bank Branch,NCR,2000,Parts-Only,12-03-2006,4,60.35,4,527.17,13140,99.48,4.82,0.63,19
ATM_778,Shopping Mall,NCR,2003,Parts-Only,23-03-2024,2,19.91,3,323.88,9607,100.65,3.11,4.46,3
ATM_779,Airport,NCR,2011,Self-Service,30-10-2010,0,52.49,1,569.47,11873,61.55,3.55,2.86,22
ATM_780,Standalone,Diebold,2012,Self-Service,12-06-2021,3,44.47,3,627.23,1458,62.8,0.18,5,16
ATM_781,Bank Branch,Diebold,2009,Self-Service,03-12-2021,2,53.39,4,236.9,5837,100.65,4.56,3.58,12
ATM_782,Shopping Mall,Diebold,2016,Full-Service,22-07-2008,0,59.13,4,629.46,9665,100.65,0.32,1.42,2
ATM_783,Bank Branch,Wincor Nixdorf,2014,Self-Service,27-08-2006,2,54.09,1,374.08,10191,104.07,2.9,4.53,13
ATM_784,Airport,Diebold,2004,Full-Service,30-07-2015,2,41.55,1,419.58,17872,117.18,3.06,1.22,8
ATM_785,Standalone,Diebold,2002,Full-Service,08-01-2013,2,63.53,3,474.6,7637,115.93,0.36,1.01,2
ATM_786,Shopping Mall,Diebold,2011,Self-Service,14-11-2017,1,50.49,0,537.18,16043,104.68,4.84,2.27,12
ATM_787,Shopping Mall,Diebold,2018,Self-Service,21-10-2006,5,79.44,3,518.31,4228,111.74,4.95,4.63,16
ATM_788,Bank Branch,Diebold,2005,Self-Service,14-01-2020,1,64.14,3,479.1,13703,100.65,3.76,2.48,12
ATM_789,Airport,Diebold,2015,Parts-Only,05-02-2024,1,60.26,1,504.05,10191,98.11,4.42,2.68,16
ATM_790,Shopping Mall,Diebold,2007,Self-Service,15-05-2017,1,47.83,4,504.05,19402,119.52,2.68,4.31,5
ATM_791,Airport,NCR,2013,Self-Service,04-03-2021,1,50.49,4,668.56,9673,101.53,4.9,3.74,12
ATM_792,Standalone,Diebold,2000,Full-Service,28-12-2009,2,58.65,1,474.16,4613,88.35,1.38,3.69,9
ATM_793,Bank Branch,NCR,2012,Self-Service,25-08-2005,1,46.29,5,375.76,14338,118.79,1.2,1.86,17
ATM_794,Airport,Diebold,2012,Full-Service,22-08-2023,2,50.49,2,574.64,17834,82.69,3.36,1.83,21
ATM_795,Standalone,Diebold,2017,Full-Service,31-08-2006,2,72.57,3,766.07,10191,103.86,0.84,4.39,10
ATM_796,Shopping Mall,NCR,2001,Full-Service,01-02-2000,2,33.61,6,584.46,17171,76.97,2.15,2.6,17
ATM_797,Airport,Diebold,2022,Full-Service,24-04-2018,3,53,1,527.05,2203,99.89,3.77,1.74,3
ATM_798,Airport,Diebold,2002,Full-Service,20-04-2011,1,21.46,3,475.8,7865,69.23,2.65,4.59,21
ATM_799,Shopping Mall,Diebold,2017,Self-Service,26-02-2010,2,40.47,4,728.36,10191,90.51,2.65,1.76,15
ATM_800,Airport,Wincor Nixdorf,2015,Parts-Only,27-08-2007,2,72.88,9,605.74,10191,82.22,3.34,2.13,4
ATM_801,Standalone,Diebold,2017,Full-Service,02-01-2000,2,50.49,2,715.87,2325,132.27,2.8,3.6,3
ATM_802,Standalone,Diebold,2012,Full-Service,16-08-2003,3,65.07,2,446.06,12646,96.67,1.62,3.15,12
ATM_803,Standalone,Diebold,2003,Self-Service,22-07-2004,4,59.9,4,285.68,3351,84.52,0.19,2.64,2
ATM_804,Shopping Mall,Diebold,2003,Full-Service,03-06-2000,0,23.11,4,641.5,1144,75.56,3.15,3.44,2
ATM_805,Standalone,Diebold,2012,Full-Service,16-07-2002,1,67.34,2,610.95,4725,113.03,1.22,1.99,4
ATM_806,Bank Branch,NCR,2014,Parts-Only,22-12-2011,1,42.99,1,583.3,11247,69.82,3.5,1.45,12
ATM_807,Shopping Mall,Diebold,2012,Self-Service,03-06-2000,0,55.58,3,260.62,9871,91.54,2.83,4.64,12
ATM_808,Airport,Wincor Nixdorf,2009,Full-Service,13-05-2012,0,55.38,6,474.92,18195,94.79,4.35,2.72,19
ATM_809,Airport,Diebold,2022,Self-Service,27-06-2023,1,13.16,5,573.25,6528,97.23,3.45,1.73,16
ATM_810,Standalone,Wincor Nixdorf,2012,Self-Service,10-02-2020,1,57.35,9,504.05,16145,109.18,4.78,3.02,2
ATM_811,Standalone,Diebold,2022,Self-Service,12-11-2006,4,58.66,5,504.05,9475,92.56,2.65,2.6,15
ATM_812,Standalone,Wincor Nixdorf,2017,Parts-Only,11-09-2013,2,50.49,2,229.09,10191,99.61,3.98,1.92,19
ATM_813,Shopping Mall,Diebold,2010,Parts-Only,22-08-2022,1,83.89,3,511.95,4671,111.07,0.01,3.08,9
ATM_814,Shopping Mall,Diebold,2012,Parts-Only,21-12-2020,4,60.8,1,504.05,1963,129.47,1.07,4.7,15
ATM_815,Bank Branch,NCR,2011,Full-Service,19-11-2010,0,37.51,3,435.39,17105,77.72,3.96,0.48,12
ATM_816,Bank Branch,Wincor Nixdorf,2019,Full-Service,17-09-2014,2,47.89,2,678.87,8168,103.23,4.47,1.44,2
ATM_817,Standalone,Diebold,2013,Full-Service,03-06-2000,0,50.49,3,435.95,1362,84.56,0.57,3.08,12
ATM_818,Standalone,Wincor Nixdorf,2003,Parts-Only,27-09-2000,1,44.33,6,693.43,15629,95.05,1.88,4.68,21
ATM_819,Bank Branch,Wincor Nixdorf,2012,Parts-Only,17-12-2013,3,48.43,4,693.64,14140,166.41,4.04,3.85,2
ATM_820,Standalone,Diebold,2017,Parts-Only,11-02-2005,5,66.96,2,647.27,18654,70.9,4.93,3.1,22
ATM_821,Airport,Diebold,2021,Self-Service,03-06-2000,4,41.96,3,343.16,16012,112.65,0.68,2.92,22
ATM_822,Shopping Mall,Diebold,2016,Parts-Only,05-12-2006,3,79.82,0,504.05,17731,96.99,4.42,4.81,12
ATM_823,Standalone,Wincor Nixdorf,2012,Full-Service,23-05-2017,2,59.33,4,611.81,16916,66.19,1.85,0.05,7
ATM_824,Standalone,NCR,2011,Parts-Only,14-05-2014,3,32.71,3,516.24,14789,106.95,1.75,2.73,16
ATM_825,Standalone,NCR,2015,Self-Service,28-08-2009,5,40.45,3,386.2,7924,110.57,3.29,4.69,7
ATM_826,Shopping Mall,Wincor Nixdorf,2017,Full-Service,11-01-2006,2,40.68,2,496.74,5946,100.65,3.24,2.85,7
ATM_827,Airport,Wincor Nixdorf,2001,Full-Service,13-10-2013,4,34.65,2,577.38,5120,116.02,4.41,3.62,0
ATM_828,Standalone,Diebold,2016,Self-Service,03-06-2000,8,38.18,1,396.5,1586,68.33,4.7,0.22,11
ATM_829,Bank Branch,NCR,2012,Self-Service,08-05-2001,1,34.46,1,298.34,10191,104.11,2.38,0.71,14
ATM_830,Bank Branch,Wincor Nixdorf,2023,Full-Service,22-11-2022,0,45.59,5,411.27,10191,109.57,3.67,4.71,14
ATM_831,Standalone,Diebold,2020,Parts-Only,18-07-2016,1,75.88,2,468.36,7478,105.63,2.92,2.19,12
ATM_832,Bank Branch,Diebold,2012,Parts-Only,03-06-2000,4,49.98,3,364.17,15884,100.65,1.58,3.21,15
ATM_833,Standalone,Wincor Nixdorf,2023,Self-Service,29-07-2021,3,57.67,0,260.45,16789,98.16,1.79,1.34,23
ATM_834,Bank Branch,NCR,2013,Self-Service,01-04-2004,2,33.91,5,594.33,11203,82.42,3,0.5,15
ATM_835,Standalone,Wincor Nixdorf,2021,Self-Service,09-12-2005,2,64.23,3,319.66,19903,100.65,2.9,0.4,2
ATM_836,Standalone,Diebold,2015,Parts-Only,22-10-2011,1,42.92,5,504.05,11801,95.04,2.65,3.86,1
ATM_837,Standalone,Wincor Nixdorf,2010,Self-Service,03-06-2000,0,57.23,2,452.2,16010,86.41,3.68,4.66,19
ATM_838,Airport,Wincor Nixdorf,2023,Full-Service,01-07-2008,2,50.49,5,441.05,12190,99.55,0.38,4.72,9
ATM_839,Standalone,NCR,2006,Self-Service,26-12-2011,0,36.55,4,493.15,12249,90.08,1.83,3,15
ATM_840,Shopping Mall,Wincor Nixdorf,2012,Full-Service,14-10-2005,2,50.49,3,394.45,8253,99.02,3.78,3.85,14
ATM_841,Bank Branch,Wincor Nixdorf,2016,Full-Service,08-12-2004,1,35.08,3,370.09,18535,75.86,3.66,2.37,12
ATM_842,Bank Branch,Diebold,2000,Self-Service,01-08-2003,0,72.7,5,638.86,13341,108.54,3.06,4.17,21
ATM_843,Airport,Wincor Nixdorf,2004,Full-Service,04-06-2024,2,29.56,2,585.48,1368,113.95,2.9,2.07,16
ATM_844,Standalone,Diebold,2000,Parts-Only,11-07-2012,3,38.15,6,303.99,11165,100.65,2.65,4.02,5
ATM_845,Bank Branch,Wincor Nixdorf,2002,Self-Service,02-02-2006,2,50.49,3,538.69,8418,117.53,1.96,1,22
ATM_846,Standalone,Wincor Nixdorf,2008,Self-Service,14-06-2001,2,50.49,3,518.48,10191,81.37,0.12,2.08,0
ATM_847,Standalone,Wincor Nixdorf,2009,Full-Service,10-02-2016,1,33.24,3,639.68,8790,114.7,3.39,3.78,2
ATM_848,Standalone,Diebold,2011,Parts-Only,15-08-2000,0,50.91,2,357.94,7564,86.16,2.62,1.98,14
ATM_849,Shopping Mall,Wincor Nixdorf,2018,Self-Service,31-08-2017,0,50.49,1,769.07,19738,100.65,2.55,2.6,3
ATM_850,Bank Branch,Wincor Nixdorf,2003,Self-Service,03-06-2000,3,50.49,4,591.41,6893,83.8,2.31,2.55,15
ATM_851,Shopping Mall,Wincor Nixdorf,2019,Self-Service,23-06-2015,2,59.46,6,494.3,5468,114.83,1.79,2.6,0
ATM_852,Shopping Mall,NCR,2007,Parts-Only,15-01-2006,2,65.24,3,591.63,6034,100.65,2.65,3.92,2
ATM_853,Standalone,NCR,2007,Self-Service,22-12-2018,1,35.34,3,462.1,11214,100.65,4.38,4.5,10
ATM_854,Standalone,NCR,2002,Parts-Only,10-12-2015,2,51.84,4,589.7,16563,82.09,4.35,4.08,5
ATM_855,Shopping Mall,NCR,2012,Self-Service,04-12-2003,3,49.73,3,468.59,4457,70.62,4.46,1.7,12
ATM_856,Standalone,Diebold,2019,Full-Service,09-09-2006,2,43.39,3,504.05,11752,100.65,2.65,0.25,0
ATM_857,Shopping Mall,NCR,2020,Parts-Only,18-08-2002,3,50.07,3,686.39,12805,80.63,2.65,3.09,2
ATM_858,Bank Branch,Wincor Nixdorf,2017,Full-Service,01-06-2016,1,53.43,3,526.74,11787,100.65,4.47,1.81,20
ATM_859,Shopping Mall,Diebold,2004,Self-Service,03-06-2000,2,43.82,6,426.18,14980,90.99,3.71,3.61,20
ATM_860,Airport,Wincor Nixdorf,2000,Parts-Only,12-10-2023,0,43.35,2,657.65,10958,122.37,1.28,2.6,8
ATM_861,Standalone,Diebold,2012,Self-Service,23-07-2021,2,78.68,3,228.71,4488,139.85,4.99,4.03,17
ATM_862,Shopping Mall,NCR,2019,Full-Service,11-07-2014,4,71.99,1,656.07,8027,88.82,0.23,1.66,19
ATM_863,Standalone,Wincor Nixdorf,2023,Self-Service,04-05-2012,3,51.17,3,670.93,3767,113.41,0.02,0.84,12
ATM_864,Airport,NCR,2002,Parts-Only,23-06-2010,1,70.89,4,680.46,3398,84.13,0.6,2.04,6
ATM_865,Standalone,Diebold,2021,Parts-Only,23-08-2013,1,56.89,5,782.67,9234,109.81,1.37,0.34,17
